#Time(Yr)                X_Ea                Y_Ea                Z_Ea             R_earth
4.43000            -6.38638           -0.878616             0.00000             6.44653
4.44000            -6.37981           -0.890677             0.00000             6.44168
4.45000            -6.37315           -0.902726             0.00000             6.43676
4.46000            -6.36639           -0.914761             0.00000             6.43177
4.47000            -6.35954           -0.926782             0.00000             6.42671
4.48000            -6.35259           -0.938789             0.00000             6.42158
4.49000            -6.34555           -0.950783             0.00000             6.41638
4.50000            -6.33841           -0.962762             0.00000             6.41111
4.51000            -6.33118           -0.974727             0.00000             6.40577
4.52000            -6.32385           -0.986677             0.00000             6.40036
4.53000            -6.31643           -0.998612             0.00000             6.39488
4.54000            -6.30892            -1.01053             0.00000             6.38933
4.55000            -6.30130            -1.02244             0.00000             6.38371
4.56000            -6.29360            -1.03433             0.00000             6.37802
4.57000            -6.28579            -1.04620             0.00000             6.37226
4.58000            -6.27789            -1.05806             0.00000             6.36643
4.59000            -6.26990            -1.06990             0.00000             6.36053
4.60000            -6.26180            -1.08173             0.00000             6.35455
4.61000            -6.25362            -1.09353             0.00000             6.34851
4.62000            -6.24533            -1.10533             0.00000             6.34239
4.63000            -6.23695            -1.11710             0.00000             6.33620
4.64000            -6.22847            -1.12886             0.00000             6.32994
4.65000            -6.21990            -1.14060             0.00000             6.32361
4.66000            -6.21123            -1.15232             0.00000             6.31721
4.67000            -6.20246            -1.16402             0.00000             6.31074
4.68000            -6.19359            -1.17571             0.00000             6.30419
4.69000            -6.18463            -1.18738             0.00000             6.29757
4.70000            -6.17556            -1.19902             0.00000             6.29088
4.71000            -6.16640            -1.21065             0.00000             6.28412
4.72000            -6.15714            -1.22226             0.00000             6.27729
4.73000            -6.14779            -1.23385             0.00000             6.27038
4.74000            -6.13833            -1.24542             0.00000             6.26340
4.75000            -6.12878            -1.25697             0.00000             6.25635
4.76000            -6.11913            -1.26850             0.00000             6.24923
4.77000            -6.10938            -1.28001             0.00000             6.24203
4.78000            -6.09953            -1.29150             0.00000             6.23476
4.79000            -6.08958            -1.30297             0.00000             6.22741
4.80000            -6.07953            -1.31442             0.00000             6.21999
4.81000            -6.06938            -1.32584             0.00000             6.21250
4.82000            -6.05913            -1.33725             0.00000             6.20494
4.83000            -6.04878            -1.34863             0.00000             6.19730
4.84000            -6.03833            -1.35999             0.00000             6.18959
4.85000            -6.02778            -1.37132             0.00000             6.18180
4.86000            -6.01713            -1.38264             0.00000             6.17394
4.87000            -6.00638            -1.39393             0.00000             6.16600
