#Time(Yr)                K_Me                U_Me             Etot_Me                L_Me                K_Ve                U_Ve             Etot_Ve                L_Ve                K_Ea                U_Ea             Etot_Ea                L_Ea                K_Ma                U_Ma             Etot_Ma                L_Ma                K_Ju                U_Ju             Etot_Ju                L_Ju                K_Sa                U_Sa             Etot_Sa                L_Sa                K_Ur                U_Ur             Etot_Ur                L_Ur                K_Ne                U_Ne             Etot_Ne                L_Ne                K_Pl                U_Pl             Etot_pl                L_Pl
51.45000        5.571155E-06       -1.389228E-05       -8.321128E-06        4.120040E-13        5.802124E-05       -0.0001250448       -6.702358E-05        1.693320E-10        5.987585E-05       -0.0001183662       -5.849038E-05        3.610550E-10        5.022381E-06       -9.265795E-06       -4.243413E-06        6.134560E-12         0.003341730        -0.006987738        -0.003646009        0.0001855344        0.0005542182        -0.001146497       -0.0005922786        3.067698E-05        4.967668E-05       -9.474087E-05       -4.506419E-05        1.439862E-06        3.454691E-05       -6.844966E-05       -3.390275E-05        3.147733E-06        2.938437E-08       -6.224015E-08       -3.285578E-08        6.334922E-12
51.50000        5.450819E-06       -1.372808E-05       -8.277264E-06        4.120032E-13        6.082294E-05       -0.0001280045       -6.718153E-05        1.693359E-10        5.984311E-05       -0.0001183328       -5.848973E-05        3.610608E-10        5.032514E-06       -9.276068E-06       -4.243554E-06        6.134430E-12         0.003339835        -0.006985845        -0.003646010        0.0001855345        0.0005546649        -0.001146947       -0.0005922816        3.067691E-05        4.967499E-05       -9.473906E-05       -4.506407E-05        1.439863E-06        3.454686E-05       -6.844947E-05       -3.390261E-05        3.147734E-06        2.936727E-08       -6.222312E-08       -3.285585E-08        6.334922E-12
51.55000        5.135380E-06       -1.332707E-05       -8.191687E-06        4.119978E-13        6.357549E-05       -0.0001309403       -6.736483E-05        1.693401E-10        5.940409E-05       -0.0001178820       -5.847795E-05        3.610649E-10        5.009705E-06       -9.252993E-06       -4.243288E-06        6.134315E-12         0.003338133        -0.006984143        -0.003646011        0.0001855347        0.0005551160        -0.001147401       -0.0005922847        3.067684E-05        4.967323E-05       -9.473715E-05       -4.506392E-05        1.439864E-06        3.454682E-05       -6.844928E-05       -3.390247E-05        3.147734E-06        2.935019E-08       -6.220610E-08       -3.285591E-08        6.334921E-12
51.60000        5.020839E-06       -1.318859E-05       -8.167747E-06        4.119922E-13        6.546897E-05       -0.0001329789       -6.750998E-05        1.693428E-10        5.861519E-05       -0.0001170723       -5.845711E-05        3.610675E-10        4.955529E-06       -9.198179E-06       -4.242650E-06        6.134214E-12         0.003336624        -0.006982635        -0.003646011        0.0001855349        0.0005555713        -0.001147859       -0.0005922879        3.067677E-05        4.967140E-05       -9.473512E-05       -4.506372E-05        1.439865E-06        3.454676E-05       -6.844910E-05       -3.390233E-05        3.147735E-06        2.933313E-08       -6.218911E-08       -3.285599E-08        6.334920E-12
51.65000        5.242474E-06       -1.345954E-05       -8.217068E-06        4.119899E-13        6.584906E-05       -0.0001333904       -6.754133E-05        1.693434E-10        5.757255E-05       -0.0001160032       -5.843068E-05        3.610679E-10        4.873581E-06       -9.115302E-06       -4.241721E-06        6.134126E-12         0.003335310        -0.006981319        -0.003646009        0.0001855350        0.0005560310        -0.001148322       -0.0005922913        3.067669E-05        4.966951E-05       -9.473299E-05       -4.506348E-05        1.439867E-06        3.454671E-05       -6.844891E-05       -3.390220E-05        3.147735E-06        2.931608E-08       -6.217214E-08       -3.285606E-08        6.334919E-12
51.70000        5.533424E-06       -1.383985E-05       -8.306430E-06        4.119922E-13        6.457472E-05       -0.0001320143       -6.743963E-05        1.693418E-10        5.639367E-05       -0.0001147959       -5.840223E-05        3.610658E-10        4.768956E-06       -9.009562E-06       -4.240606E-06        6.134048E-12         0.003334190        -0.006980197        -0.003646007        0.0001855352        0.0005564949        -0.001148790       -0.0005922948        3.067661E-05        4.966754E-05       -9.473074E-05       -4.506320E-05        1.439869E-06        3.454665E-05       -6.844873E-05       -3.390208E-05        3.147736E-06        2.929906E-08       -6.215519E-08       -3.285614E-08        6.334918E-12
51.75000        5.524464E-06       -1.382753E-05       -8.303061E-06        4.119980E-13        6.210606E-05       -0.0001293696       -6.726350E-05        1.693383E-10        5.519840E-05       -0.0001135736       -5.837521E-05        3.610608E-10        4.647574E-06       -8.886982E-06       -4.239408E-06        6.133980E-12         0.003333265        -0.006979268        -0.003646003        0.0001855354        0.0005569631        -0.001149262       -0.0005922985        3.067654E-05        4.966551E-05       -9.472839E-05       -4.506288E-05        1.439870E-06        3.454660E-05       -6.844856E-05       -3.390196E-05        3.147736E-06        2.928205E-08       -6.213827E-08       -3.285622E-08        6.334917E-12
51.80000        5.226835E-06       -1.343996E-05       -8.213124E-06        4.120030E-13        5.923150E-05       -0.0001263201       -6.708865E-05        1.693345E-10        5.409501E-05       -0.0001124470       -5.835198E-05        3.610541E-10        4.515531E-06       -8.753747E-06       -4.238216E-06        6.133920E-12         0.003332535        -0.006978535        -0.003646000        0.0001855355        0.0005574354        -0.001149738       -0.0005923022        3.067646E-05        4.966341E-05       -9.472593E-05       -4.506252E-05        1.439872E-06        3.454653E-05       -6.844839E-05       -3.390185E-05        3.147736E-06        2.926506E-08       -6.212136E-08       -3.285630E-08        6.334916E-12
51.85000        5.017784E-06       -1.318488E-05       -8.167098E-06        4.120030E-13        5.670112E-05       -0.0001236589       -6.695779E-05        1.693314E-10        5.317207E-05       -0.0001115058       -5.833373E-05        3.610469E-10        4.378575E-06       -8.615670E-06       -4.237095E-06        6.133866E-12         0.003332001        -0.006977997        -0.003645996        0.0001855357        0.0005579119        -0.001150218       -0.0005923060        3.067638E-05        4.966124E-05       -9.472337E-05       -4.506213E-05        1.439874E-06        3.454647E-05       -6.844822E-05       -3.390175E-05        3.147737E-06        2.924809E-08       -6.210448E-08       -3.285639E-08        6.334915E-12
51.90000        5.148228E-06       -1.334273E-05       -8.194502E-06        4.119993E-13        5.503296E-05       -0.0001219148       -6.688184E-05        1.693291E-10        5.249561E-05       -0.0001108166       -5.832099E-05        3.610401E-10        4.241772E-06       -8.477856E-06       -4.236084E-06        6.133820E-12         0.003331662        -0.006977655        -0.003645993        0.0001855359        0.0005583926        -0.001150702       -0.0005923098        3.067629E-05        4.965900E-05       -9.472071E-05       -4.506171E-05        1.439877E-06        3.454640E-05       -6.844805E-05       -3.390165E-05        3.147737E-06        2.923114E-08       -6.208762E-08       -3.285647E-08        6.334914E-12
51.95000        5.463983E-06       -1.374561E-05       -8.281625E-06        4.119941E-13        5.450013E-05       -0.0001213593       -6.685920E-05        1.693276E-10        5.210952E-05       -0.0001104235       -5.831394E-05        3.610340E-10        4.109345E-06       -8.344540E-06       -4.235195E-06        6.133786E-12         0.003331519        -0.006977509        -0.003645990        0.0001855361        0.0005588773        -0.001151191       -0.0005923136        3.067621E-05        4.965669E-05       -9.471794E-05       -4.506125E-05        1.439879E-06        3.454633E-05       -6.844788E-05       -3.390155E-05        3.147737E-06        2.921421E-08       -6.207077E-08       -3.285656E-08        6.334913E-12
52.00000        5.567984E-06       -1.388779E-05       -8.319809E-06        4.119933E-13        5.517906E-05       -0.0001220674       -6.688832E-05        1.693270E-10        5.203727E-05       -0.0001103499       -5.831263E-05        3.610288E-10        3.984646E-06       -8.219074E-06       -4.234428E-06        6.133766E-12         0.003331572        -0.006977560        -0.003645988        0.0001855363        0.0005593661        -0.001151684       -0.0005923175        3.067612E-05        4.965432E-05       -9.471508E-05       -4.506077E-05        1.439882E-06        3.454626E-05       -6.844772E-05       -3.390146E-05        3.147737E-06        2.919730E-08       -6.205395E-08       -3.285665E-08        6.334912E-12
52.05000        5.328566E-06       -1.356852E-05       -8.239953E-06        4.119954E-13        5.697173E-05       -0.0001239428       -6.697111E-05        1.693272E-10        5.228320E-05       -0.0001106003       -5.831705E-05        3.610246E-10        3.870228E-06       -8.104008E-06       -4.233780E-06        6.133755E-12         0.003331821        -0.006977807        -0.003645986        0.0001855365        0.0005598589        -0.001152180       -0.0005923213        3.067603E-05        4.965187E-05       -9.471212E-05       -4.506025E-05        1.439884E-06        3.454618E-05       -6.844756E-05       -3.390138E-05        3.147738E-06        2.918040E-08       -6.203715E-08       -3.285674E-08        6.334911E-12
52.10000        5.049986E-06       -1.322353E-05       -8.173540E-06        4.120003E-13        5.957790E-05       -0.0001266865       -6.710858E-05        1.693284E-10        5.283282E-05       -0.0001111600       -5.832720E-05        3.610213E-10        3.767967E-06       -8.001214E-06       -4.233247E-06        6.133750E-12         0.003332265        -0.006978250        -0.003645985        0.0001855366        0.0005603557        -0.001152681       -0.0005923253        3.067594E-05        4.964935E-05       -9.470907E-05       -4.505971E-05        1.439887E-06        3.454610E-05       -6.844740E-05       -3.390130E-05        3.147738E-06        2.916353E-08       -6.202036E-08       -3.285684E-08        6.334910E-12
52.15000        5.073685E-06       -1.325209E-05       -8.178409E-06        4.120026E-13        6.244812E-05       -0.0001297351       -6.728697E-05        1.693304E-10        5.365196E-05       -0.0001119949       -5.834294E-05        3.610189E-10        3.679192E-06       -7.912014E-06       -4.232822E-06        6.133753E-12         0.003332905        -0.006978890        -0.003645984        0.0001855368        0.0005608564        -0.001153186       -0.0005923293        3.067585E-05        4.964677E-05       -9.470591E-05       -4.505914E-05        1.439890E-06        3.454602E-05       -6.844724E-05       -3.390122E-05        3.147738E-06        2.914667E-08       -6.200360E-08       -3.285693E-08        6.334909E-12
52.20000        5.371816E-06       -1.362428E-05       -8.252462E-06        4.119994E-13        6.481279E-05       -0.0001322715       -6.745874E-05        1.693332E-10        5.468503E-05       -0.0001130489       -5.836389E-05        3.610176E-10        3.604812E-06       -7.837304E-06       -4.232492E-06        6.133763E-12         0.003333741        -0.006979725        -0.003645984        0.0001855370        0.0005613611        -0.001153694       -0.0005923334        3.067575E-05        4.964411E-05       -9.470266E-05       -4.505855E-05        1.439893E-06        3.454593E-05       -6.844708E-05       -3.390115E-05        3.147738E-06        2.912983E-08       -6.198686E-08       -3.285703E-08        6.334908E-12
