#Time(Yr)                X_Ea                Y_Ea                Z_Ea             R_earth
8.84000            0.347435           -0.939129             0.00000             1.00134
8.86000            0.462235           -0.887931             0.00000             1.00104
8.88000            0.569758           -0.822755             0.00000             1.00077
8.90000            0.668305           -0.744617             0.00000             1.00054
8.92000            0.756316           -0.654740             0.00000             1.00035
8.94000            0.832396           -0.554534             0.00000             1.00020
8.96000            0.895339           -0.445576             0.00000             1.00008
8.98000            0.944147           -0.329584             0.00000             1.00002
9.00000            0.978047           -0.208387             0.00000             1.00000
9.02000            0.996501          -0.0839001             0.00000             1.00003
9.04000            0.999221           0.0419119             0.00000             1.00010
9.06000            0.986167            0.167062             0.00000             1.00022
9.08000            0.957550            0.289576             0.00000             1.00038
9.10000            0.913829            0.407522             0.00000             1.00058
9.12000            0.855702            0.519044             0.00000             1.00082
9.14000            0.784096            0.622390             0.00000             1.00109
9.16000            0.700148            0.715939             0.00000             1.00139
9.18000            0.605190            0.798230             0.00000             1.00171
9.20000            0.500724            0.867980             0.00000             1.00205
9.22000            0.388399            0.924108             0.00000             1.00241
9.24000            0.269985            0.965747             0.00000             1.00278
9.26000            0.147343            0.992263             0.00000             1.00314
9.28000           0.0223963             1.00326             0.00000             1.00351
9.30000           -0.102901            0.998572             0.00000             1.00386
9.32000           -0.226591            0.978300             0.00000             1.00420
9.34000           -0.346748            0.942772             0.00000             1.00452
9.36000           -0.461504            0.892557             0.00000             1.00481
9.38000           -0.569075            0.828448             0.00000             1.00507
9.40000           -0.667795            0.751455             0.00000             1.00530
9.42000           -0.756137            0.662781             0.00000             1.00550
9.44000           -0.832732            0.563812             0.00000             1.00565
9.46000           -0.896397            0.456089             0.00000             1.00576
9.48000           -0.946149            0.341287             0.00000             1.00582
9.50000           -0.981218            0.221188             0.00000             1.00584
9.52000            -1.00106           0.0976564             0.00000             1.00581
9.54000            -1.00537          -0.0273903             0.00000             1.00574
9.56000           -0.994068           -0.152012             0.00000             1.00562
9.58000           -0.967333           -0.274273             0.00000             1.00546
9.60000           -0.925571           -0.392273             0.00000             1.00527
9.62000           -0.869421           -0.504176             0.00000             1.00503
9.64000           -0.799746           -0.608236             0.00000             1.00476
9.66000           -0.717621           -0.702827             0.00000             1.00446
9.68000           -0.624315           -0.786466             0.00000             1.00414
9.70000           -0.521271           -0.857840             0.00000             1.00380
9.72000           -0.410088           -0.915820             0.00000             1.00344
9.74000           -0.292496           -0.959486             0.00000             1.00308
9.76000           -0.170328           -0.988140             0.00000             1.00271
9.78000          -0.0454917            -1.00132             0.00000             1.00235
9.80000           0.0800579           -0.998791             0.00000             1.00199
9.82000            0.204351           -0.980587             0.00000             1.00165
9.84000            0.325433           -0.946975             0.00000             1.00133
9.86000            0.441396           -0.898469             0.00000             1.00104
9.88000            0.550411           -0.835819             0.00000             1.00077
9.90000            0.650754           -0.760001             0.00000             1.00054
9.92000            0.740838           -0.672201             0.00000             1.00035
9.94000            0.819235           -0.573796             0.00000             1.00019
9.96000            0.884702           -0.466336             0.00000             1.00008
9.98000            0.936203           -0.351514             0.00000             1.00002
10.0000            0.972920           -0.231142             0.00000             1.00000
