#Time(Yr)                K_Ea                U_Ea             Etot_Ea                L_Ea
0.3300000        5.940132E-05       -0.0001187462       -5.934484E-05        3.557506E-10
0.3310000        5.940197E-05       -0.0001187468       -5.934484E-05        3.557506E-10
0.3320000        5.940263E-05       -0.0001187475       -5.934484E-05        3.557506E-10
0.3330000        5.940328E-05       -0.0001187481       -5.934484E-05        3.557506E-10
0.3340000        5.940393E-05       -0.0001187488       -5.934484E-05        3.557506E-10
0.3350000        5.940457E-05       -0.0001187494       -5.934484E-05        3.557506E-10
0.3360000        5.940522E-05       -0.0001187501       -5.934484E-05        3.557506E-10
0.3370000        5.940586E-05       -0.0001187507       -5.934484E-05        3.557506E-10
0.3380000        5.940650E-05       -0.0001187513       -5.934484E-05        3.557506E-10
0.3390000        5.940714E-05       -0.0001187520       -5.934484E-05        3.557506E-10
0.3400000        5.940777E-05       -0.0001187526       -5.934484E-05        3.557506E-10
0.3410000        5.940840E-05       -0.0001187532       -5.934484E-05        3.557506E-10
0.3420000        5.940903E-05       -0.0001187539       -5.934484E-05        3.557506E-10
0.3430000        5.940966E-05       -0.0001187545       -5.934484E-05        3.557506E-10
0.3440000        5.941028E-05       -0.0001187551       -5.934484E-05        3.557506E-10
0.3450000        5.941090E-05       -0.0001187557       -5.934484E-05        3.557506E-10
0.3460000        5.941152E-05       -0.0001187564       -5.934484E-05        3.557506E-10
0.3470000        5.941214E-05       -0.0001187570       -5.934484E-05        3.557506E-10
0.3480000        5.941275E-05       -0.0001187576       -5.934484E-05        3.557506E-10
0.3490000        5.941336E-05       -0.0001187582       -5.934484E-05        3.557506E-10
0.3500000        5.941397E-05       -0.0001187588       -5.934484E-05        3.557506E-10
0.3510000        5.941458E-05       -0.0001187594       -5.934484E-05        3.557506E-10
0.3520000        5.941518E-05       -0.0001187600       -5.934484E-05        3.557506E-10
